Date,Open,High,Low,Close,Volume,Adj Close
2014-12-04,162.00,162.92,160.89999,162.25999,2164200,160.24371
2014-12-03,161.10001,162.44,160.17,162.25999,3038800,160.24371
2014-12-02,158.78,160.78,158.53999,160.60001,2500400,158.60435
2014-12-01,158.35001,159.50999,157.86,158.16,2502100,156.19467
2014-11-28,159.58,160.82001,158.80,160.09,1565500,158.10068
2014-11-26,157.97,158.45,157.50,158.31,1823200,156.3428
2014-11-25,159.00,159.67999,158.06,158.06,3644300,156.0959
2014-11-24,160.16,160.56,159.41,159.88,2358000,157.8933
2014-11-21,160.31,160.86,159.59,160.16,2472000,158.16982
2014-11-20,158.19,159.55,157.84,159.36,1749000,157.37975
2014-11-19,159.33,159.41,157.97,158.83,2314300,156.85634
2014-11-18,158.88,160.46001,158.85001,160.14999,2311400,157.31555
2014-11-17,158.09,159.16,158.09,158.69,1674300,155.88139
2014-11-14,158.53,158.88,157.71001,158.85001,1786300,156.03857
2014-11-13,158.00,159.07001,157.48,158.35001,2375000,155.54741
2014-11-12,156.64999,157.87,156.50,157.67999,1500700,154.88927
2014-11-11,157.95,158.00,156.64999,157.11,1806600,154.32936
2014-11-10,156.25,157.71001,156.05,157.66,1463500,154.86963
2014-11-07,156.14999,156.62,155.48,156.55,1882800,153.77927
2014-11-06,155.69,156.67999,155.21001,156.05,2067200,153.28812
2014-11-05,155.67999,156.24001,154.14,155.69,2770400,152.93449
2014-11-04,153.92,155.23,153.24001,155.05,3128600,152.30582
2014-11-03,153.14,154.39,152.98,153.30,2367500,150.58679
2014-10-31,153.83,154.44,153.09,153.77,3016300,151.04848
2014-10-30,150.49001,152.39999,150.00,152.10001,1836500,149.40804
2014-10-29,151.39,151.73,150.20,151.00999,2060600,148.33731
2014-10-28,149.83,151.13,149.56,151.06,2358800,148.38643
2014-10-27,148.09,149.71001,147.34,149.56,2840000,146.91298
2014-10-24,145.00,148.78999,144.81,148.59,4480900,145.96014
2014-10-23,141.92,147.92,141.92,145.05,7424400,142.4828
2014-10-22,140.89999,141.09,138.70,138.95,4294300,136.49077
2014-10-21,138.39999,141.10001,138.34,140.92999,3078400,138.43571
2014-10-20,137.14999,137.75,136.75999,137.60001,2782500,135.16466
2014-10-17,135.75,137.85001,135.75,137.39999,3746400,134.96819
2014-10-16,133.42,135.97,132.75,135.05,3497200,132.65979
2014-10-15,132.56,134.64,130.60001,134.22,4794700,131.84448
2014-10-14,133.64999,135.94,133.21001,134.17999,3644300,131.80518
2014-10-13,134.25999,135.35001,131.00999,132.89999,4583400,130.54784
